P,D,L,R,P_fuzzy_set,P_membership,D_fuzzy_set,D_membership,L_fuzzy_set,L_membership,R_fuzzy_set,R_membership,FRASE,CAT
-0.4751493260536457,0.5115420670953505,0.616107172222529,-0.05733244632212426,lejos,0.8747511232439239,acercandose,1.0,rápidamente hacia delante,0.919464138887355,muy lento hacia atrás,0.7866622316106213,"Cuando estés lejos de la pared, pero te estás acercando a ella, gira tu rueda izquierda medio rápido hacia delante, y gira tu rueda derecha muy lento hacia delante.",2
0.8974263294374853,0.8811648035423189,-0.39430218616345486,-0.031963076561423796,muy cerca,0.829043882395809,acercandose,1.0,más o menos rápido hacia atrás,0.9430218616345484,muy lento hacia atrás,0.6598153828071189,"Cuando estés muy cerca a la pared, y te estás acercando aún más a ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",5
0.049201330869621376,0.38936430174143005,-0.195528183626912,0.675852071443719,ok,0.8769966728259465,acercandose,1.0,muy lento hacia atrás,0.52235908186544,rápidamente hacia delante,0.6207396427814053,"Cuando estés a la distancia requerida, pero te estás acercando a la pared, gira tu rueda izquierda muy lento hacia atrás, y gira tu rueda derecha rápidamente hacia delante",3
0.0594029269883901,-0.009084664291848624,0.07649398429454837,0.34919059834135313,ok,0.8514926825290248,sin cambio,0.9545766785407569,muy lento hacia delante,0.8824699214727418,despacito hacia delante,0.7540470082932343,"Cuando estés a la distancia requerida, y ni te alejas ni te acercas a ella, gira tu rueda izquierda despacito hacia delante, y gira tu rueda derecha despacito hacia delante.",8
-0.973024087440724,-0.37031790608126425,0.9292441670852882,-0.500193591994174,muy lejos,0.95504014573454,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.7495160200145651,"Cuando estés muy lejos de la pared, y te estás alejando aun más de ella, gira tu rueda izquierda muy rápido hacia delante, y gira tu rueda derecha más o menos rápido hacia atrás.",11
0.9100206283852315,0.004125069386250846,-0.3993209750396684,-0.02749272824403405,muy cerca,0.8500343806420524,sin cambio,0.9793746530687457,más o menos rápido hacia atrás,0.9932097503966838,muy lento hacia atrás,0.6374636412201703,"Cuando estés muy cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",10
0.48761669722777534,-0.6453067110268826,0.03925010129018186,0.31011658796514435,cerca,0.8539721712870411,alejandose,1.0,muy lento hacia delante,0.6962505064509092,despacito hacia delante,0.9494170601742782,"Cuando estés cerca a la pared, pero te estás alejando de ella, gira tu rueda izquierda muy lento hacia delante, y gira tu rueda derecha medio rápido hacia delante",14
-0.031045651495452894,-0.9132029794202876,0.6335197355028884,-0.09999969813201437,ok,0.9223858712613677,alejandose,1.0,rápidamente hacia delante,0.8324013224855579,muy lento hacia atrás,0.9985720754318566,"Cuando estés a la distancia requerida, pero te estás alejando de la pared, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",13
0.4411422212336815,0.011455675169711521,-0.6738883774432343,0.6593633123082643,cerca,0.9314296312771975,sin cambio,0.9427216241514424,bastante rápido hacia atrás,0.6847209436080856,rápidamente hacia delante,0.7031834384586786,"Cuando estés cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda bastante rápido hacia atrás, y gira tu rueda derecha bastante rápido hacia delante.",9
-0.5008644702802616,-0.5628046268687759,0.9137401615913666,-0.5377780354178401,lejos,0.8318925495328974,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.6555549114553999,"Cuando estés lejos de la pared, y te estás alejando más de ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás.",12
0.9486096528659318,0.3303898323843328,-0.3375936153867453,-0.1365572799160244,muy cerca,0.9143494214432196,acercandose,1.0,despacito hacia atrás,0.6240638461325468,muy lento hacia atrás,0.817213600419878,"Cuando estés muy cerca a la pared, y te estás acercando aún más a ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",5
-0.9489423339735865,-0.009510115717925993,0.7618899396578276,-0.27581994931889603,muy lejos,0.9149038899559775,sin cambio,0.95244942141037,bastante rápido hacia delante,0.8094496982891378,despacito hacia atrás,0.8790997465944801,"Cuando estés muy lejos de la pared, pero ni te alejas más ni te acercas a ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás",6
-0.4721004683983603,-0.7600606381310189,0.9126941213160908,-0.5411800557946269,lejos,0.8798325526693995,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.6470498605134328,"Cuando estés lejos de la pared, y te estás alejando más de ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás.",12
0.9607335902618103,0.009584678014513417,-0.35401368835808955,-0.11432832281472625,muy cerca,0.9345559837696837,sin cambio,0.9520766099274329,más o menos rápido hacia atrás,0.5401368835808954,muy lento hacia atrás,0.9283583859263688,"Cuando estés muy cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",10
-0.47293704855286944,-0.010056700577319548,0.6617495452062593,-0.1559399417094691,lejos,0.8784382524118843,sin cambio,0.9497164971134022,rápidamente hacia delante,0.6912522739687036,muy lento hacia atrás,0.7203002914526545,"Cuando estés lejos de la pared, pero ni te alejas más ni te acercas a ella, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",7
0.4850187188384989,0.9492442488703533,-0.785788939615976,0.679182434179942,cerca,0.8583021352691685,acercandose,1.0,bastante rápido hacia atrás,0.9644723490399398,rápidamente hacia delante,0.6040878291002902,"Cuando estés cerca a la pared, y te estás acercando más a ella, gira tu rueda izquierda muy rápido hacia atrás, y gira tu rueda derecha muy rápido hacia delante.",4
0.4787111336126561,0.030943313871690824,-0.6603493637946916,0.5995699362214013,cerca,0.8688147773122399,sin cambio,0.8452834306415459,bastante rápido hacia atrás,0.6508734094867288,rápidamente hacia delante,0.9953996355503523,"Cuando estés cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda bastante rápido hacia atrás, y gira tu rueda derecha bastante rápido hacia delante.",9
-0.0024072485260571708,-0.21265434875880584,0.6333345997681739,-0.0999996999395827,ok,0.9939818786848571,alejandose,1.0,rápidamente hacia delante,0.8333270011591306,muy lento hacia atrás,0.9985720715584958,"Cuando estés a la distancia requerida, pero te estás alejando de la pared, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",13
0.0038581311669084184,0.24313920542663875,-0.10849940493783396,0.6371949012088618,ok,0.990354672082729,acercandose,1.0,muy lento hacia atrás,0.9575029753108302,rápidamente hacia delante,0.814025493955691,"Cuando estés a la distancia requerida, pero te estás acercando a la pared, gira tu rueda izquierda muy lento hacia atrás, y gira tu rueda derecha rápidamente hacia delante",3
0.9152826105636179,0.646265733140671,-0.37566968238425313,-0.06637901805631947,muy cerca,0.8588043509393632,acercandose,1.0,más o menos rápido hacia atrás,0.7566968238425312,muy lento hacia atrás,0.8318950902815974,"Cuando estés muy cerca a la pared, y te estás acercando aún más a ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",5
0.9147575204186708,-0.5341123884336421,-0.1693342515788917,-0.11337297661283327,muy cerca,0.8579292006977846,alejandose,1.0,muy lento hacia atrás,0.6533287421055415,muy lento hacia atrás,0.9331351169358336,"Cuando estés muy cerca a la pared, pero te estás alejando de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás",15
0.9388214865106674,-0.03667453163457326,-0.28640670040219535,-0.01741636320142018,muy cerca,0.8980358108511124,sin cambio,0.8166273418271337,despacito hacia atrás,0.9320335020109767,muy lento hacia atrás,0.5870818160071009,"Cuando estés muy cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",10
0.9693950451960923,0.5632910548866471,-0.3110512744587067,-0.18534447933789072,muy cerca,0.9489917419934872,acercandose,1.0,despacito hacia atrás,0.8894872554129332,muy lento hacia atrás,0.5732776033105464,"Cuando estés muy cerca a la pared, y te estás acercando aún más a ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",5
0.02084101258123308,-0.2937824660822729,0.5696869782274245,-0.06090451642917342,ok,0.9478974685469173,alejandose,1.0,rápidamente hacia delante,0.6968697822742455,muy lento hacia atrás,0.8045225821458671,"Cuando estés a la distancia requerida, pero te estás alejando de la pared, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",13
-0.0535998344545177,0.7378472436797362,0.09436603909022435,0.3784709710721997,ok,0.8660004138637057,acercandose,1.0,muy lento hacia delante,0.9718301954511218,despacito hacia delante,0.6076451446390017,"Cuando estés a la distancia requerida, pero te estás acercando a la pared, gira tu rueda izquierda muy lento hacia atrás, y gira tu rueda derecha rápidamente hacia delante",3
-0.05912637089184578,0.5786739073510383,0.10805561188085837,0.36313954738934057,ok,0.8521840727703855,acercandose,1.0,muy lento hacia delante,0.9597219405957081,despacito hacia delante,0.6843022630532971,"Cuando estés a la distancia requerida, pero te estás acercando a la pared, gira tu rueda izquierda muy lento hacia atrás, y gira tu rueda derecha rápidamente hacia delante",3
0.046239683592002964,-0.5135873636901815,0.5123453491313823,-0.021460458600660235,ok,0.8844007910199926,alejandose,1.0,medio rápido hacia delante,0.876546508686177,muy lento hacia atrás,0.6073022930033012,"Cuando estés a la distancia requerida, pero te estás alejando de la pared, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",13
0.426873383278929,0.5508233549223286,-0.8777865271002858,0.8396736802015179,cerca,0.9552110278684517,acercandose,1.0,muy rápido hacia atrás,0.777865271002858,bastante rápido hacia delante,0.6032631979848214,"Cuando estés cerca a la pared, y te estás acercando más a ella, gira tu rueda izquierda muy rápido hacia atrás, y gira tu rueda derecha muy rápido hacia delante.",4
0.019823027324929784,0.9718145101662137,-0.14156067668564737,0.6520652631631343,ok,0.9504424316876755,acercandose,1.0,muy lento hacia atrás,0.7921966165717631,rápidamente hacia delante,0.7396736841843286,"Cuando estés a la distancia requerida, pero te estás acercando a la pared, gira tu rueda izquierda muy lento hacia atrás, y gira tu rueda derecha rápidamente hacia delante",3
-0.37710696741498717,0.2787400768915198,0.5669615019609723,-0.024899020467704112,lejos,0.9427674185374679,acercandose,1.0,rápidamente hacia delante,0.6696150196097229,muy lento hacia atrás,0.6244951023385206,"Cuando estés lejos de la pared, pero te estás acercando a ella, gira tu rueda izquierda medio rápido hacia delante, y gira tu rueda derecha muy lento hacia delante.",2
-0.4192590578136304,-0.4928413428749714,0.9107787090616702,-0.5476077053286639,lejos,0.9679015703106161,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.6309807366783404,"Cuando estés lejos de la pared, y te estás alejando más de ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás.",12
-0.37393221494612344,-0.9704074022312886,0.6483891045440345,-0.09999762041407534,lejos,0.9348305373653086,alejandose,1.0,rápidamente hacia delante,0.7580544772798273,muy lento hacia atrás,0.9985765276845862,"Cuando estés lejos de la pared, y te estás alejando más de ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás.",12
0.3465328240939695,0.3165989795945245,-0.7203984673468756,0.8713970307253887,cerca,0.8663320602349238,acercandose,1.0,bastante rápido hacia atrás,0.8009961683671889,muy rápido hacia delante,0.7139703072538862,"Cuando estés cerca a la pared, y te estás acercando más a ella, gira tu rueda izquierda muy rápido hacia atrás, y gira tu rueda derecha muy rápido hacia delante.",4
-0.47188329277690866,-0.010986405183057563,0.6625524362056979,-0.15909587971043965,lejos,0.8801945120384856,sin cambio,0.9450679740847122,rápidamente hacia delante,0.6872378189715104,muy lento hacia atrás,0.7045206014478018,"Cuando estés lejos de la pared, pero ni te alejas más ni te acercas a ella, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",7
-0.9691216009151512,0.018911468592274223,0.7322827647225278,-0.21238239580485374,muy lejos,0.948536001525252,sin cambio,0.9054426570386289,bastante rápido hacia delante,0.6614138236126391,despacito hacia atrás,0.5619119790242687,"Cuando estés muy lejos de la pared, pero ni te alejas más ni te acercas a ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás",6
-0.9575797765977413,0.026601289280854555,0.7209165705781235,-0.19587325738481315,muy lejos,0.9292996276629021,sin cambio,0.8669935535957273,bastante rápido hacia delante,0.6045828528906175,muy lento hacia atrás,0.5206337130759342,"Cuando estés muy lejos de la pared, pero ni te alejas más ni te acercas a ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás",6
0.0647219277467103,-0.3665283752159799,0.4795276451025703,0.0032401018604455802,ok,0.8381951806332243,alejandose,1.0,medio rápido hacia delante,0.8976382255128514,muy lento hacia delante,0.5162005093022279,"Cuando estés a la distancia requerida, pero te estás alejando de la pared, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",13
0.9285575626963826,-0.032530510196325704,-0.28861800520687364,0.00787456275541289,muy cerca,0.8809292711606376,sin cambio,0.8373474490183714,despacito hacia atrás,0.9430900260343682,muy lento hacia delante,0.5393728137770645,"Cuando estés muy cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",10
-0.43717646578013564,-0.7196786303878964,0.911422241570859,-0.5454035257635449,lejos,0.938039223699774,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.6364911855911379,"Cuando estés lejos de la pared, y te estás alejando más de ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás.",12
-0.9557209216862012,-0.37737461789446614,0.9287488187785788,-0.5005073419985109,muy lejos,0.9262015361436685,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.7487316450037229,"Cuando estés muy lejos de la pared, y te estás alejando aun más de ella, gira tu rueda izquierda muy rápido hacia delante, y gira tu rueda derecha más o menos rápido hacia atrás.",11
-0.3433914943211095,-0.6624606540862259,0.6465518256573113,-0.09999885919383787,lejos,0.8584787358027737,alejandose,1.0,rápidamente hacia delante,0.7672408717134436,muy lento hacia atrás,0.9985738731565217,"Cuando estés lejos de la pared, y te estás alejando más de ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás.",12
0.33639440865262904,0.03688890371003679,-0.46890330079129733,0.6581138844073001,cerca,0.8409860216315725,sin cambio,0.815555481449816,más o menos rápido hacia atrás,0.8277417480217568,rápidamente hacia delante,0.7094305779634994,"Cuando estés cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda bastante rápido hacia atrás, y gira tu rueda derecha bastante rápido hacia delante.",9
-0.89405883688194,0.30767809165407956,0.616159195928692,-0.07813914967710922,muy lejos,0.8234313948032332,acercandose,1.0,rápidamente hacia delante,0.9192040203565401,muy lento hacia atrás,0.8906957483855461,"Cuando estés muy lejos de la pared, pero te estás acercando a ella, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás",1
0.05484132871253765,-0.007981580238205145,0.0871121993365342,0.3476509910590701,ok,0.8628966782186559,sin cambio,0.9600920988089743,muy lento hacia delante,0.935560996682671,despacito hacia delante,0.7617450447046494,"Cuando estés a la distancia requerida, y ni te alejas ni te acercas a ella, gira tu rueda izquierda despacito hacia delante, y gira tu rueda derecha despacito hacia delante.",8
0.3554769864902378,-0.034461479467662905,-0.3723942153574615,0.5189307103503913,cerca,0.8886924662255945,sin cambio,0.8276926026616854,más o menos rápido hacia atrás,0.7239421535746147,medio rápido hacia delante,0.8106928964960871,"Cuando estés cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda bastante rápido hacia atrás, y gira tu rueda derecha bastante rápido hacia delante.",9
0.8961247667041844,0.016574406600022976,-0.4296359065184508,0.03409626969487381,muy cerca,0.8268746111736407,sin cambio,0.9171279669998851,más o menos rápido hacia atrás,0.9259102337038732,muy lento hacia delante,0.670481348474369,"Cuando estés muy cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",10
0.9560756993469869,-0.16837264086778414,-0.2822094563691143,-0.07120676276332777,muy cerca,0.9267928322449781,alejandose,0.8418632043389207,despacito hacia atrás,0.9110472818455716,muy lento hacia atrás,0.8560338138166388,"Cuando estés muy cerca a la pared, pero te estás alejando de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás",15
-0.3893392491041098,-0.004836066402564211,0.6114963388964728,-0.07999934826123171,lejos,0.9733481227602745,sin cambio,0.9758196679871789,rápidamente hacia delante,0.9425183055176358,muy lento hacia atrás,0.8999967413061586,"Cuando estés lejos de la pared, pero ni te alejas más ni te acercas a ella, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",7
0.016380850559210527,0.7602280846177728,-0.13469486226337307,0.6489965525744831,ok,0.9590478736019736,acercandose,1.0,muy lento hacia atrás,0.8265256886831347,rápidamente hacia delante,0.7550172371275846,"Cuando estés a la distancia requerida, pero te estás acercando a la pared, gira tu rueda izquierda muy lento hacia atrás, y gira tu rueda derecha rápidamente hacia delante",3
-0.47024779777799286,-0.02402817476124934,0.6755456306860894,-0.19725456451788745,lejos,0.8829203370366786,sin cambio,0.8798591261937533,rápidamente hacia delante,0.6222718465695529,muy lento hacia atrás,0.5137271774105627,"Cuando estés lejos de la pared, pero ni te alejas más ni te acercas a ella, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",7
-0.018547937169395755,-0.4838802740963597,0.6334018955337164,-0.09999969930390584,ok,0.9536301570765107,alejandose,1.0,rápidamente hacia delante,0.8329905223314179,muy lento hacia atrás,0.9985720729206605,"Cuando estés a la distancia requerida, pero te estás alejando de la pared, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",13
-0.069633201701184,0.37347533414148926,0.13212587680170024,0.3368934184873583,ok,0.82591699574704,acercandose,1.0,muy lento hacia delante,0.8393706159914989,despacito hacia delante,0.8155329075632084,"Cuando estés a la distancia requerida, pero te estás acercando a la pared, gira tu rueda izquierda muy lento hacia atrás, y gira tu rueda derecha rápidamente hacia delante",3
0.9232020722886576,-0.3956816137432221,-0.17640542211208152,-0.12527974560691457,muy cerca,0.8720034538144293,alejandose,1.0,muy lento hacia atrás,0.6179728894395924,muy lento hacia atrás,0.8736012719654271,"Cuando estés muy cerca a la pared, pero te estás alejando de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás",15
0.4447417627500847,0.030185966215501743,-0.6816165924764696,0.6683425452600298,cerca,0.9254303954165255,sin cambio,0.8490701689224913,bastante rápido hacia atrás,0.7040414811911737,rápidamente hacia delante,0.6582872736998511,"Cuando estés cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda bastante rápido hacia atrás, y gira tu rueda derecha bastante rápido hacia delante.",9
0.33124035236726146,0.822152626973938,-0.676303458728228,0.8578411742197535,cerca,0.8281008809181536,acercandose,1.0,bastante rápido hacia atrás,0.6907586468205698,muy rápido hacia delante,0.5784117421975344,"Cuando estés cerca a la pared, y te estás acercando más a ella, gira tu rueda izquierda muy rápido hacia atrás, y gira tu rueda derecha muy rápido hacia delante.",4
-0.4230128641211659,0.7149531277368205,0.6166084259533849,-0.05715888485431648,lejos,0.9616452264647235,acercandose,1.0,rápidamente hacia delante,0.9169578702330752,muy lento hacia atrás,0.7857944242715824,"Cuando estés lejos de la pared, pero te estás acercando a ella, gira tu rueda izquierda medio rápido hacia delante, y gira tu rueda derecha muy lento hacia delante.",2
0.4018116323246067,-0.4369568343525162,0.09842308246354661,0.46236859064723956,cerca,0.9969806127923222,alejandose,1.0,muy lento hacia delante,0.992115412317733,medio rápido hacia delante,0.8118429532361978,"Cuando estés cerca a la pared, pero te estás alejando de ella, gira tu rueda izquierda muy lento hacia delante, y gira tu rueda derecha medio rápido hacia delante",14
-0.9353577769832043,-0.02274555918942947,0.7682963809736139,-0.3057733155744384,muy lejos,0.8922629616386738,sin cambio,0.8862722040528527,bastante rápido hacia delante,0.8414819048680691,despacito hacia atrás,0.9422668442556161,"Cuando estés muy lejos de la pared, pero ni te alejas más ni te acercas a ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás",6
0.43096095226982645,-0.5051005302565917,0.07530696776670633,0.40084094243540014,cerca,0.9483984128836226,alejandose,1.0,muy lento hacia delante,0.8765348388335317,medio rápido hacia delante,0.5042047121770007,"Cuando estés cerca a la pared, pero te estás alejando de ella, gira tu rueda izquierda muy lento hacia delante, y gira tu rueda derecha medio rápido hacia delante",14
-0.008022983704663908,0.004077754134466961,0.2998907094868854,0.2889319451808291,ok,0.9799425407383402,sin cambio,0.9796112293276652,despacito hacia delante,0.999453547434427,despacito hacia delante,0.9446597259041455,"Cuando estés a la distancia requerida, y ni te alejas ni te acercas a ella, gira tu rueda izquierda despacito hacia delante, y gira tu rueda derecha despacito hacia delante.",8
-0.3316771243560392,-0.5535275121769074,0.6458627866398605,-0.09999903965801975,lejos,0.829192810890098,alejandose,1.0,rápidamente hacia delante,0.7706860668006974,muy lento hacia atrás,0.9985734864475603,"Cuando estés lejos de la pared, y te estás alejando más de ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás.",12
0.3618545571956877,-0.008262494726428198,-0.5071145107742384,0.6111062924377116,cerca,0.9046363929892193,sin cambio,0.958687526367859,más o menos rápido hacia atrás,0.7322137230644041,rápidamente hacia delante,0.9444685378114417,"Cuando estés cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda bastante rápido hacia atrás, y gira tu rueda derecha bastante rápido hacia delante.",9
-0.9087233470479489,-0.5530295369439344,0.9273692720616403,-0.5020088580971926,muy lejos,0.8478722450799148,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.7449778547570185,"Cuando estés muy lejos de la pared, y te estás alejando aun más de ella, gira tu rueda izquierda muy rápido hacia delante, y gira tu rueda derecha más o menos rápido hacia atrás.",11
-0.42485018929366525,-0.6777037293521473,0.9109798701987245,-0.5469171824132033,lejos,0.9585830178438913,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.6327070439669918,"Cuando estés lejos de la pared, y te estás alejando más de ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás.",12
0.04345600487428407,0.2458212860635479,-0.18554158745437122,0.6714930374186655,ok,0.8913599878142898,acercandose,1.0,muy lento hacia atrás,0.5722920627281439,rápidamente hacia delante,0.6425348129066725,"Cuando estés a la distancia requerida, pero te estás acercando a la pared, gira tu rueda izquierda muy lento hacia atrás, y gira tu rueda derecha rápidamente hacia delante",3
-0.38038640029634263,-0.029874704052292245,0.5954361933668875,-0.06434868489012416,lejos,0.9509660007408566,sin cambio,0.8506264797385388,rápidamente hacia delante,0.9543619336688749,muy lento hacia atrás,0.8217434244506208,"Cuando estés lejos de la pared, pero ni te alejas más ni te acercas a ella, gira tu rueda izquierda rápidamente hacia delante, y gira tu rueda derecha muy lento hacia atrás.",7
-0.45903569267507294,-0.3859675626198351,0.912217540892179,-0.5427485019927936,lejos,0.9016071788748785,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.6431287450180162,"Cuando estés lejos de la pared, y te estás alejando más de ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás.",12
0.9234946027943893,0.21675075221908813,-0.3667227872885663,-0.08288834488986838,muy cerca,0.8724910046573155,acercandose,1.0,más o menos rápido hacia atrás,0.6672278728856627,muy lento hacia atrás,0.9144417244493419,"Cuando estés muy cerca a la pared, y te estás acercando aún más a ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",5
0.9383830592294403,-0.012357432929157381,-0.3128555608919578,-0.04818476179252576,muy cerca,0.8973050987157338,sin cambio,0.9382128353542131,despacito hacia atrás,0.8714443910804217,muy lento hacia atrás,0.7409238089626288,"Cuando estés muy cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",10
0.4843755074394974,-0.4929982094559934,0.04107923380720483,0.3145728702246926,cerca,0.8593741542675043,alejandose,1.0,muy lento hacia delante,0.7053961690360242,despacito hacia delante,0.927135648876537,"Cuando estés cerca a la pared, pero te estás alejando de ella, gira tu rueda izquierda muy lento hacia delante, y gira tu rueda derecha medio rápido hacia delante",14
-0.4422828964238471,-0.4787902984127562,0.9116072856136537,-0.5447799219267926,lejos,0.9295285059602548,alejandose,1.0,muy rápido hacia delante,1.0,más o menos rápido hacia atrás,0.6380501951830186,"Cuando estés lejos de la pared, y te estás alejando más de ella, gira tu rueda izquierda bastante rápido hacia delante, y gira tu rueda derecha despacito hacia atrás.",12
-0.06617431142832399,0.2171693598448694,0.12446333194428977,0.3451521868475179,ok,0.8345642214291901,acercandose,1.0,muy lento hacia delante,0.8776833402785511,despacito hacia delante,0.7742390657624104,"Cuando estés a la distancia requerida, pero te estás acercando a la pared, gira tu rueda izquierda muy lento hacia atrás, y gira tu rueda derecha rápidamente hacia delante",3
0.9423074466578355,0.4554270501061445,-0.3451775341308842,-0.1225968338107028,muy cerca,0.9038457444297259,acercandose,1.0,despacito hacia atrás,0.548224658691158,muy lento hacia atrás,0.887015830946486,"Cuando estés muy cerca a la pared, y te estás acercando aún más a ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",5
0.9732672599699833,-0.8175523704962802,-0.2283803997570467,-0.20897689295111396,muy cerca,0.9554454332833056,alejandose,1.0,despacito hacia atrás,0.6419019987852335,despacito hacia atrás,0.5448844647555698,"Cuando estés muy cerca a la pared, pero te estás alejando de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás",15
0.9392412228930975,-0.031245304399306527,-0.28634282808194994,-0.02042450794998118,muy cerca,0.8987353714884959,sin cambio,0.8437734780034674,despacito hacia atrás,0.9317141404097498,muy lento hacia atrás,0.6021225397499059,"Cuando estés muy cerca a la pared, pero ni te acercas más ni te alejas de ella, gira tu rueda izquierda despacito hacia atrás, y gira tu rueda derecha despacito hacia atrás.",10
0.03417561894735888,0.03068058981076984,0.052546211248183046,0.4030686333001,ok,0.9145609526316028,sin cambio,0.8465970509461508,muy lento hacia delante,0.7627310562409152,medio rápido hacia delante,0.5153431665005,"Cuando estés a la distancia requerida, y ni te alejas ni te acercas a ella, gira tu rueda izquierda despacito hacia delante, y gira tu rueda derecha despacito hacia delante.",8
-0.005106215264873676,0.017722623786371912,0.2515253562233362,0.3259175655451981,ok,0.9872344618378158,sin cambio,0.9113868810681405,despacito hacia delante,0.757626781116681,despacito hacia delante,0.8704121722740097,"Cuando estés a la distancia requerida, y ni te alejas ni te acercas a ella, gira tu rueda izquierda despacito hacia delante, y gira tu rueda derecha despacito hacia delante.",8
